score_id,student_id,school_year,semester,exam_period,subject_name,subject_cat,raw_score,grade,credit_hours,z_score
1759,55,,3-1-기말,,영어,공통,79.0,3,4.0,0.346
1760,55,,3-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1761,56,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
1762,56,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
1763,56,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
1764,56,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1765,56,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
1766,56,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
1767,56,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
1768,56,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1769,56,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
1770,56,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
1771,56,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
1772,56,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1773,56,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
1774,56,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
1775,56,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
1776,56,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1777,56,,2-1-중간,,국어,공통,100.0,,4.0,
1778,56,,2-1-중간,,수학,공통,100.0,,4.0,
1779,56,,2-1-중간,,영어,공통,100.0,,4.0,
1780,56,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
1781,56,,2-1-기말,,국어,공통,100.0,,4.0,
1782,56,,2-1-기말,,수학,공통,100.0,,4.0,
1783,56,,2-1-기말,,영어,공통,100.0,,4.0,
1784,56,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
1785,56,,3-1-중간,,국어,공통,100.0,,4.0,
1786,56,,3-1-중간,,수학,공통,100.0,,4.0,
1787,56,,3-1-중간,,영어,공통,100.0,,4.0,
1788,56,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1789,56,,3-1-기말,,국어,공통,100.0,,4.0,
1790,56,,3-1-기말,,수학,공통,100.0,,4.0,
1791,56,,3-1-기말,,영어,공통,100.0,,4.0,
1792,56,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
1793,57,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
1794,57,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
1795,57,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
1796,57,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1797,57,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
1798,57,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
1799,57,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
1800,57,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1801,57,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
1802,57,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
1803,57,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
1804,57,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1805,57,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
1806,57,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
1807,57,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
1808,57,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1809,57,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
1810,57,,2-1-중간,,수학,공통,79.0,3,4.0,0.37
1811,57,,2-1-중간,,영어,공통,68.0,4,4.0,-0.808
1812,57,,2-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1813,57,,2-1-기말,,국어,공통,68.0,4,4.0,-0.849
1814,57,,2-1-기말,,수학,공통,79.0,3,4.0,0.37
1815,57,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
1816,57,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1817,57,,3-1-중간,,국어,공통,100.0,,4.0,
1818,57,,3-1-중간,,수학,공통,100.0,,4.0,
1819,57,,3-1-중간,,영어,공통,100.0,,4.0,
1820,57,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1821,57,,3-1-기말,,국어,공통,100.0,,4.0,
1822,57,,3-1-기말,,수학,공통,100.0,,4.0,
1823,57,,3-1-기말,,영어,공통,100.0,,4.0,
1824,57,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
1825,58,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
1826,58,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
1827,58,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
1828,58,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1829,58,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
1830,58,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
1831,58,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
1832,58,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1833,58,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
1834,58,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
1835,58,,1-2-중간,,영어,공통,57.0,5,4.0,-1.962
1836,58,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1837,58,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
1838,58,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
1839,58,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
1840,58,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1841,58,,2-1-중간,,국어,공통,68.0,4,4.0,-0.849
1842,58,,2-1-중간,,수학,공통,68.0,4,4.0,-0.788
1843,58,,2-1-중간,,영어,공통,68.0,4,4.0,-0.808
1844,58,,2-1-중간,,사회탐구,탐구,57.0,5,3.0,-1.936
1845,58,,2-1-기말,,국어,공통,68.0,4,4.0,-0.849
1846,58,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
1847,58,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
1848,58,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1849,58,,3-1-중간,,국어,공통,68.0,4,4.0,-0.849
1850,58,,3-1-중간,,수학,공통,68.0,4,4.0,-0.788
1851,58,,3-1-중간,,영어,공통,68.0,4,4.0,-0.808
1852,58,,3-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1853,58,,3-1-기말,,국어,공통,68.0,4,4.0,-0.849
1854,58,,3-1-기말,,수학,공통,68.0,4,4.0,-0.788
1855,58,,3-1-기말,,영어,공통,68.0,4,4.0,-0.808
1856,58,,3-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1857,59,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
1858,59,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
1859,59,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
1860,59,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1861,59,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
1862,59,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
1863,59,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
1864,59,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1865,59,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
1866,59,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
1867,59,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
1868,59,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1869,59,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
1870,59,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
1871,59,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
1872,59,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1873,59,,2-1-중간,,국어,공통,100.0,,4.0,
1874,59,,2-1-중간,,수학,공통,100.0,,4.0,
1875,59,,2-1-중간,,영어,공통,100.0,,4.0,
1876,59,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
1877,59,,2-1-기말,,국어,공통,100.0,,4.0,
1878,59,,2-1-기말,,수학,공통,100.0,,4.0,
1879,59,,2-1-기말,,영어,공통,100.0,,4.0,
1880,59,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
1881,59,,3-1-중간,,국어,공통,100.0,,4.0,
1882,59,,3-1-중간,,수학,공통,100.0,,4.0,
1883,59,,3-1-중간,,영어,공통,100.0,,4.0,
1884,59,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1885,59,,3-1-기말,,국어,공통,100.0,,4.0,
1886,59,,3-1-기말,,수학,공통,100.0,,4.0,
1887,59,,3-1-기말,,영어,공통,100.0,,4.0,
1888,59,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
1889,60,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
1890,60,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
1891,60,,1-1-중간,,영어,공통,57.0,5,4.0,-1.962
1892,60,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1893,60,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
1894,60,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
1895,60,,1-1-기말,,영어,공통,57.0,5,4.0,-1.962
1896,60,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1897,60,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
1898,60,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
1899,60,,1-2-중간,,영어,공통,57.0,5,4.0,-1.962
1900,60,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1901,60,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
1902,60,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
1903,60,,1-2-기말,,영어,공통,57.0,5,4.0,-1.962
1904,60,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1905,60,,2-1-중간,,국어,공통,68.0,4,4.0,-0.849
1906,60,,2-1-중간,,수학,공통,57.0,5,4.0,-1.946
1907,60,,2-1-중간,,영어,공통,68.0,4,4.0,-0.808
1908,60,,2-1-중간,,사회탐구,탐구,57.0,5,3.0,-1.936
1909,60,,2-1-기말,,국어,공통,68.0,4,4.0,-0.849
1910,60,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
1911,60,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
1912,60,,2-1-기말,,사회탐구,탐구,57.0,5,3.0,-1.936
1913,60,,3-1-중간,,국어,공통,100.0,,4.0,
1914,60,,3-1-중간,,수학,공통,100.0,,4.0,
1915,60,,3-1-중간,,영어,공통,100.0,,4.0,
1916,60,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1917,60,,3-1-기말,,국어,공통,100.0,,4.0,
1918,60,,3-1-기말,,수학,공통,100.0,,4.0,
1919,60,,3-1-기말,,영어,공통,100.0,,4.0,
1920,60,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
1921,61,,1-1-중간,,국어,공통,90.0,2,4.0,1.549
1922,61,,1-1-중간,,수학,공통,90.0,2,4.0,1.529
1923,61,,1-1-중간,,영어,공통,90.0,2,4.0,1.5
1924,61,,1-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
1925,61,,1-1-기말,,국어,공통,90.0,2,4.0,1.549
1926,61,,1-1-기말,,수학,공통,90.0,2,4.0,1.529
1927,61,,1-1-기말,,영어,공통,90.0,2,4.0,1.5
1928,61,,1-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
1929,61,,1-2-중간,,국어,공통,90.0,2,4.0,1.549
1930,61,,1-2-중간,,수학,공통,90.0,2,4.0,1.529
1931,61,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
1932,61,,1-2-중간,,사회탐구,탐구,90.0,2,3.0,1.534
1933,61,,1-2-기말,,국어,공통,90.0,2,4.0,1.549
1934,61,,1-2-기말,,수학,공통,90.0,2,4.0,1.529
1935,61,,1-2-기말,,영어,공통,90.0,2,4.0,1.5
1936,61,,1-2-기말,,사회탐구,탐구,90.0,2,3.0,1.534
1937,61,,2-1-중간,,국어,공통,90.0,2,4.0,1.549
1938,61,,2-1-중간,,수학,공통,90.0,2,4.0,1.529
1939,61,,2-1-중간,,영어,공통,90.0,2,4.0,1.5
1940,61,,2-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1941,61,,2-1-기말,,국어,공통,90.0,2,4.0,1.549
1942,61,,2-1-기말,,수학,공통,79.0,3,4.0,0.37
1943,61,,2-1-기말,,영어,공통,90.0,2,4.0,1.5
1944,61,,2-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
1945,61,,3-1-중간,,국어,공통,90.0,2,4.0,1.549
1946,61,,3-1-중간,,수학,공통,90.0,2,4.0,1.529
1947,61,,3-1-중간,,영어,공통,90.0,2,4.0,1.5
1948,61,,3-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
1949,61,,3-1-기말,,국어,공통,90.0,2,4.0,1.549
1950,61,,3-1-기말,,수학,공통,90.0,2,4.0,1.529
1951,61,,3-1-기말,,영어,공통,90.0,2,4.0,1.5
1952,61,,3-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
1953,62,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
1954,62,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
1955,62,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
1956,62,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1957,62,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
1958,62,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
1959,62,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
1960,62,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
1961,62,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
1962,62,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
1963,62,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
1964,62,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
1965,62,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
1966,62,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
1967,62,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
1968,62,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1969,62,,2-1-중간,,국어,공통,100.0,,4.0,
1970,62,,2-1-중간,,수학,공통,100.0,,4.0,
1971,62,,2-1-중간,,영어,공통,100.0,,4.0,
1972,62,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
1973,62,,2-1-기말,,국어,공통,100.0,,4.0,
1974,62,,2-1-기말,,수학,공통,100.0,,4.0,
1975,62,,2-1-기말,,영어,공통,100.0,,4.0,
1976,62,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
1977,62,,3-1-중간,,국어,공통,100.0,,4.0,
1978,62,,3-1-중간,,수학,공통,100.0,,4.0,
1979,62,,3-1-중간,,영어,공통,100.0,,4.0,
1980,62,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
1981,62,,3-1-기말,,국어,공통,100.0,,4.0,
1982,62,,3-1-기말,,수학,공통,100.0,,4.0,
1983,62,,3-1-기말,,영어,공통,100.0,,4.0,
1984,62,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
1985,63,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
1986,63,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
1987,63,,1-1-중간,,영어,공통,90.0,2,4.0,1.5
1988,63,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1989,63,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
1990,63,,1-1-기말,,수학,공통,90.0,2,4.0,1.529
1991,63,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
1992,63,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
1993,63,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
1994,63,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
1995,63,,1-2-중간,,영어,공통,90.0,2,4.0,1.5
1996,63,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
1997,63,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
1998,63,,1-2-기말,,수학,공통,90.0,2,4.0,1.529
1999,63,,1-2-기말,,영어,공통,90.0,2,4.0,1.5
2000,63,,1-2-기말,,사회탐구,탐구,90.0,2,3.0,1.534
2001,63,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
2002,63,,2-1-중간,,수학,공통,79.0,3,4.0,0.37
2003,63,,2-1-중간,,영어,공통,79.0,3,4.0,0.346
2004,63,,2-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2005,63,,2-1-기말,,국어,공통,79.0,3,4.0,0.35
2006,63,,2-1-기말,,수학,공통,79.0,3,4.0,0.37
2007,63,,2-1-기말,,영어,공통,79.0,3,4.0,0.346
2008,63,,2-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2009,63,,3-1-중간,,국어,공통,100.0,,4.0,
2010,63,,3-1-중간,,수학,공통,100.0,,4.0,
2011,63,,3-1-중간,,영어,공통,100.0,,4.0,
2012,63,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
2013,63,,3-1-기말,,국어,공통,100.0,,4.0,
2014,63,,3-1-기말,,수학,공통,100.0,,4.0,
2015,63,,3-1-기말,,영어,공통,100.0,,4.0,
2016,63,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
2017,64,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
2018,64,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
2019,64,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
2020,64,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2021,64,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
2022,64,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
2023,64,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
2024,64,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2025,64,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
2026,64,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
2027,64,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
2028,64,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2029,64,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
2030,64,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
2031,64,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
2032,64,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2033,64,,2-1-중간,,국어,공통,68.0,4,4.0,-0.849
2034,64,,2-1-중간,,수학,공통,79.0,3,4.0,0.37
2035,64,,2-1-중간,,영어,공통,68.0,4,4.0,-0.808
2036,64,,2-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2037,64,,2-1-기말,,국어,공통,68.0,4,4.0,-0.849
2038,64,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
2039,64,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
2040,64,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2041,64,,3-1-중간,,국어,공통,68.0,4,4.0,-0.849
2042,64,,3-1-중간,,수학,공통,68.0,4,4.0,-0.788
2043,64,,3-1-중간,,영어,공통,79.0,3,4.0,0.346
2044,64,,3-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2045,64,,3-1-기말,,국어,공통,68.0,4,4.0,-0.849
2046,64,,3-1-기말,,수학,공통,68.0,4,4.0,-0.788
2047,64,,3-1-기말,,영어,공통,79.0,3,4.0,0.346
2048,64,,3-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2049,65,,1-1-중간,,국어,공통,90.0,2,4.0,1.549
2050,65,,1-1-중간,,수학,공통,90.0,2,4.0,1.529
2051,65,,1-1-중간,,영어,공통,90.0,2,4.0,1.5
2052,65,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2053,65,,1-1-기말,,국어,공통,90.0,2,4.0,1.549
2054,65,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
2055,65,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
2056,65,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2057,65,,1-2-중간,,국어,공통,90.0,2,4.0,1.549
2058,65,,1-2-중간,,수학,공통,90.0,2,4.0,1.529
2059,65,,1-2-중간,,영어,공통,90.0,2,4.0,1.5
2060,65,,1-2-중간,,사회탐구,탐구,90.0,2,3.0,1.534
2061,65,,1-2-기말,,국어,공통,90.0,2,4.0,1.549
2062,65,,1-2-기말,,수학,공통,90.0,2,4.0,1.529
2063,65,,1-2-기말,,영어,공통,90.0,2,4.0,1.5
2064,65,,1-2-기말,,사회탐구,탐구,90.0,2,3.0,1.534
2065,65,,2-1-중간,,국어,공통,100.0,,4.0,
2066,65,,2-1-중간,,수학,공통,100.0,,4.0,
2067,65,,2-1-중간,,영어,공통,100.0,,4.0,
2068,65,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
2069,65,,2-1-기말,,국어,공통,100.0,,4.0,
2070,65,,2-1-기말,,수학,공통,100.0,,4.0,
2071,65,,2-1-기말,,영어,공통,100.0,,4.0,
2072,65,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
2073,65,,3-1-중간,,국어,공통,100.0,,4.0,
2074,65,,3-1-중간,,수학,공통,100.0,,4.0,
2075,65,,3-1-중간,,영어,공통,100.0,,4.0,
2076,65,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
2077,65,,3-1-기말,,국어,공통,100.0,,4.0,
2078,65,,3-1-기말,,수학,공통,100.0,,4.0,
2079,65,,3-1-기말,,영어,공통,100.0,,4.0,
2080,65,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
2081,66,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
2082,66,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
2083,66,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
2084,66,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2085,66,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
2086,66,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
2087,66,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
2088,66,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2089,66,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
2090,66,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
2091,66,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
2092,66,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2093,66,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
2094,66,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
2095,66,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
2096,66,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2097,66,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
2098,66,,2-1-중간,,수학,공통,68.0,4,4.0,-0.788
2099,66,,2-1-중간,,영어,공통,79.0,3,4.0,0.346
2100,66,,2-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2101,66,,2-1-기말,,국어,공통,79.0,3,4.0,0.35
2102,66,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
2103,66,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
2104,66,,2-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2105,66,,3-1-중간,,국어,공통,100.0,,4.0,
2106,66,,3-1-중간,,수학,공통,100.0,,4.0,
2107,66,,3-1-중간,,영어,공통,100.0,,4.0,
2108,66,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
2109,66,,3-1-기말,,국어,공통,100.0,,4.0,
2110,66,,3-1-기말,,수학,공통,100.0,,4.0,
2111,66,,3-1-기말,,영어,공통,100.0,,4.0,
2112,66,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
2113,67,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
2114,67,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
2115,67,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
2116,67,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2117,67,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
2118,67,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
2119,67,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
2120,67,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2121,67,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
2122,67,,1-2-중간,,수학,공통,57.0,5,4.0,-1.946
2123,67,,1-2-중간,,영어,공통,57.0,5,4.0,-1.962
2124,67,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2125,67,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
2126,67,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
2127,67,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
2128,67,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2129,67,,2-1-중간,,국어,공통,68.0,4,4.0,-0.849
2130,67,,2-1-중간,,수학,공통,68.0,4,4.0,-0.788
2131,67,,2-1-중간,,영어,공통,68.0,4,4.0,-0.808
2132,67,,2-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2133,67,,2-1-기말,,국어,공통,68.0,4,4.0,-0.849
2134,67,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
2135,67,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
2136,67,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2137,67,,3-1-중간,,국어,공통,68.0,4,4.0,-0.849
2138,67,,3-1-중간,,수학,공통,68.0,4,4.0,-0.788
2139,67,,3-1-중간,,영어,공통,68.0,4,4.0,-0.808
2140,67,,3-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
2141,67,,3-1-기말,,국어,공통,68.0,4,4.0,-0.849
2142,67,,3-1-기말,,수학,공통,68.0,4,4.0,-0.788
2143,67,,3-1-기말,,영어,공통,68.0,4,4.0,-0.808
2144,67,,3-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2145,68,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
2146,68,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
2147,68,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
2148,68,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2149,68,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
2150,68,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
2151,68,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
2152,68,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
2153,68,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
2154,68,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
2155,68,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
2156,68,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
2157,68,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
2158,68,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
2159,68,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
2160,68,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
2161,68,,2-1-중간,,국어,공통,100.0,,4.0,
2162,68,,2-1-중간,,수학,공통,100.0,,4.0,
2163,68,,2-1-중간,,영어,공통,100.0,,4.0,
